center_id,meal_id,forecast_week,num_orders
51,2707,148,723.7933619022749
51,2760,148,334.176558541628
51,2826,148,609.753096179953
51,2867,148,9.742509075393428
51,2956,148,89.09138163464868
52,1062,148,920.3044823127777
52,1109,148,1077.915765953142
52,1198,148,599.3243218137122
52,1207,148,133.79403384563324
52,1216,148,77.3808311565838
52,1230,148,68.00965692356236
52,1247,148,28.415930303050445
52,1248,148,134.15867866500457
52,1311,148,544.4068731914633
52,1438,148,134.7683743209471
52,1445,148,12.31781007296421
52,1525,148,382.64176362593474
52,1543,148,122.70695770592134
52,1558,148,113.65085821799023
52,1571,148,85.36319819647993
52,1727,148,589.2284451901063
52,1754,148,1052.2470379429549
52,1770,148,70.94829876435689
52,1778,148,702.6033610002897
52,1803,148,598.6609520472497
52,1847,148,74.15693688539885
52,1878,148,111.20147821487723
52,1885,148,1790.6147341786202
52,1902,148,59.14995149487433
52,1962,148,179.9084408385021
52,1971,148,240.96240412557705
52,1993,148,448.57276148895244
52,2104,148,30.69363562348353
52,2126,148,122.65210407681357
52,2139,148,135.06330916656682
52,2290,148,589.1332546954743
52,2304,148,102.4673299010836
52,2306,148,1374.6893336870526
52,2322,148,271.51817766250275
52,2444,148,9.423549456784343
52,2490,148,218.5929469900076
52,2492,148,117.70343568885148
52,2494,148,67.90239488006522
52,2539,148,520.3943682119456
52,2569,148,683.165508206853
52,2577,148,61.97564189834137
52,2581,148,172.54293834111675
52,2631,148,278.1783722596096
52,2640,148,125.3942478667505
52,2664,148,908.5471364960118
52,2704,148,272.6062562077211
52,2707,148,1116.3722676410803
52,2760,148,556.0090590140287
52,2826,148,485.3598422499955
52,2867,148,9.742509075393428
52,2956,148,65.71223336011909
53,1062,148,272.33514057427146
53,1109,148,407.27234639174753
53,1198,148,76.856296651432
53,1207,148,54.79819860016526
53,1216,148,18.244910137003945
53,1230,148,46.74147105825434
53,1247,148,36.71127554856858
53,1248,148,51.30836683096446
53,1311,148,334.7344863332915
53,1438,148,43.427297609451216
53,1445,148,9.805361285757575
53,1525,148,137.59874838937898
53,1543,148,36.65386115124777
53,1558,148,52.826680071668555
53,1571,148,42.70488212947723
53,1727,148,177.11135573753467
53,1754,148,227.0196391167658
53,1770,148,25.881507296986165
53,1778,148,325.6959737716058
53,1803,148,220.58008348493354
53,1847,148,72.39099623300659
53,1878,148,99.37318272503677
53,1885,148,593.2406240720517
53,1902,148,25.881507296986165
53,1962,148,38.69409530375955
53,1971,148,45.55283227032895
53,1993,148,104.57426161511484
53,2104,148,24.080193207863356
53,2126,148,102.45578914075682
53,2139,148,38.54455099429851
53,2290,148,246.9566322252579
53,2304,148,25.718285014677072
53,2306,148,225.32553217207274
53,2322,148,38.39773434192214
53,2444,148,8.864239059921324
53,2490,148,191.7019130801856
53,2492,148,25.718285014677072
53,2494,148,41.821471406518725
53,2539,148,259.5906244305388
53,2569,148,571.8195379372524
53,2577,148,72.28729889182367
53,2581,148,37.602134563692275
53,2631,148,68.13055138407749
53,2640,148,57.09472055205889
53,2664,148,652.3564928329927
53,2704,148,144.13507456134232
53,2707,148,374.1620274872304
53,2760,148,617.2904344709219
53,2826,148,151.42913830870577
53,2867,148,11.345162424418545
53,2956,148,22.838055118271217
55,1062,148,258.79359361483114
55,1109,148,284.4116853007932
55,1198,148,96.28793779186627
55,1207,148,36.71127554856858
55,1216,148,537.3471575423927
55,1230,148,93.77963871972348
55,1247,148,34.40185512253816
55,1248,148,65.78928313096229
55,1311,148,49.70389346516449
55,1445,148,151.82489059528402
55,1525,148,34.159686919459105
55,1543,148,26.562673634074088
55,1558,148,33.07065979794628
55,1571,148,26.912007933039856
55,1727,148,323.83442283013613
55,1754,148,280.08407017589764
55,1770,148,25.881507296986165
55,1778,148,190.2623894597341
55,1803,148,911.5100446180461
55,1878,148,34.40522782637284
55,1885,148,124.32893915512788
55,1902,148,22.853414639586916
55,1962,148,105.52259929361416
55,1971,148,27.98659390891886
55,1993,148,53.684950152814636
55,2126,148,25.93829639321847
55,2139,148,30.582390435282875
55,2290,148,127.77248991189114
55,2304,148,21.66675150683692
55,2306,148,23.343184671801
55,2322,148,190.75608946729503
55,2444,148,8.864239059921324
55,2490,148,132.54750656198541
55,2492,148,25.718285014677072
55,2539,148,132.78600142710897
55,2569,148,177.19050182098093
55,2577,148,30.50817573526566
55,2581,148,63.12624616183532
55,2631,148,91.94834725100726
55,2640,148,33.67545433553538
55,2664,148,262.6405681458343
55,2704,148,44.68063851388094
55,2707,148,163.7746074014126
55,2760,148,199.2636577316913
55,2826,148,151.42913830870577
55,2867,148,9.18319867853041
55,2956,148,27.347129921974183
57,1062,148,781.1459797478086
57,1109,148,123.56385717077559
57,1207,148,151.0013844008697
57,1216,148,56.00546813062264
57,1230,148,93.77963871972348
57,1247,148,22.60787373267318
57,1248,148,30.758797098564713
57,1445,148,18.04129084231958
57,1525,148,40.54904779166242
57,1543,148,36.71127554856858
57,1558,148,120.02566821745454
57,1727,148,141.9375364772391
57,1754,148,319.1804187217127
57,1770,148,24.07611219887104
57,1778,148,366.2739026009665
57,1878,148,39.65617621704371
57,1885,148,111.7293283667949
57,1902,148,26.150596903840015
57,1962,148,105.96707141807558
57,1971,148,104.57527199541806
57,1993,148,136.26781661247415
57,2126,148,63.233505009414905
57,2139,148,75.63806937437224
57,2290,148,261.19384059134916
57,2304,148,35.77035955732835
57,2306,148,136.21053998301747
57,2322,148,158.40920401828694
57,2444,148,13.251750660325342
57,2490,148,156.17414068231557
57,2492,148,24.69484416423617
57,2539,148,44.499086955717104
57,2569,148,577.1904271540164
57,2577,148,30.302431063252243
57,2581,148,106.72071862071716
57,2631,148,51.8177801988212
57,2640,148,33.67545433553538
57,2664,148,447.66748212074674
57,2704,148,33.67545433553538
57,2707,148,74.53401982966245
57,2826,148,133.1489542113979
57,2867,148,35.746666989404446
58,1062,148,992.5255248723792
58,1109,148,172.29987259838282
58,1207,148,82.08231000830445
58,1216,148,26.50605160958941
58,1230,148,118.19144260623212
58,1247,148,25.63596639007243
58,1248,148,30.370273130856553
58,1445,148,207.11365681050734
58,1525,148,34.159686919459105
58,1543,148,67.45034652669936
58,1558,148,92.68548510741873
58,1571,148,30.49454788504443
58,1727,148,253.04262315868775
58,1754,148,432.7050605181254
58,1770,148,25.881507296986165
58,1778,148,446.46185653625076
58,1878,148,40.31157936892522
58,1885,148,152.6546931159787
58,1902,148,22.853414639586916
58,1962,148,88.40683921625929
58,1971,148,209.3378067065229
58,1993,148,138.92654963165845
58,2104,148,25.865338508398015
58,2126,148,36.9030519339682
58,2139,148,30.574389988637677
58,2290,148,173.33087239410523
58,2304,148,35.77035955732835
58,2306,148,258.6061075638273
58,2322,148,82.69324465678416
58,2444,148,27.49544398423391
58,2490,148,64.2712293512391
58,2492,148,35.77035955732835
58,2539,148,77.92784097535227
58,2569,148,860.9907417855478
58,2577,148,33.67545433553538
58,2581,148,88.08046146780826
58,2631,148,115.36372926740003
58,2640,148,44.52378664654846
58,2664,148,617.1193773859667
58,2704,148,33.67545433553538
58,2707,148,274.5890705698009
58,2760,148,99.41825399338556
58,2826,148,54.550731044194954
58,2867,148,14.258101975323507
59,1062,148,544.9207820667843
59,1109,148,859.5349428997147
59,1198,148,335.79784922644797
59,1207,148,52.15731750460434
59,1216,148,18.244910137003945
59,1230,148,108.02641010068702
59,1247,148,25.63596639007243
59,1248,148,66.21079474693904
59,1311,148,269.89048900934927
59,1438,148,38.474713987865975
59,1445,148,25.944104084562102
59,1525,148,149.94303277867192
59,1543,148,116.05788767506151
59,1558,148,50.195234825978176
59,1571,148,49.82345251435507
59,1727,148,363.5396818302046
59,1754,148,540.0940182270326
59,1770,148,28.46798402639426
59,1778,148,274.77066969699746
59,1803,148,168.51475250900168
59,1847,148,43.98822637280487
59,1878,148,248.31179282344783
59,1885,148,1377.8275550002327
59,1902,148,27.366819929465986
59,1962,148,97.7656151171959
59,1971,148,95.19925953005483
59,1993,148,273.2218736278225
59,2126,148,39.53042671856199
59,2139,148,36.675286081766956
59,2290,148,629.2273140686076
59,2304,148,61.00258891042953
59,2306,148,397.99744590118576
59,2322,148,158.40920401828694
59,2444,148,10.874998082181767
59,2490,148,163.57975896378613
59,2492,148,40.81021387290415
59,2494,148,55.397530639019216
59,2539,148,271.4708339358405
59,2569,148,451.02818236032414
59,2577,148,138.81106877851423
59,2581,148,98.62349105381976
59,2631,148,33.90397475435422
59,2640,148,70.3409678055144
59,2664,148,523.5799015936072
59,2704,148,106.2476793820127
59,2707,148,589.4465491197548
59,2760,148,1352.2204314548953
59,2826,148,358.2361704876724
59,2867,148,24.82263346696705
59,2956,148,33.687814136613234
61,1062,148,686.0155325641605
61,1109,148,607.941881713956
61,1207,148,132.97385372343413
61,1216,148,26.50605160958941
61,1230,148,36.71127554856858
61,1247,148,26.562673634074088
61,1248,148,48.81625293944223
61,1445,148,18.04129084231958
61,1525,148,136.01060366395853
61,1543,148,57.6239890368201
61,1558,148,115.09816139507329
61,1571,148,74.19855078745049
61,1727,148,188.7762309466784
61,1754,148,518.0817473552474
61,1770,148,27.366819929465986
61,1778,148,463.5118360682873
61,1878,148,126.3679454738677
61,1885,148,418.40341487580326
61,1902,148,64.00202438376911
61,1962,148,161.8294976013498
61,1971,148,251.56615609511337
61,1993,148,257.94991504778295
61,2104,148,27.350651140877837
61,2126,148,85.48934588175098
61,2139,148,36.878869666624304
61,2290,148,370.6841494819947
61,2304,148,35.92721142466083
61,2306,148,144.93894172930362
61,2322,148,67.86513343080783
61,2444,148,15.223397340181027
61,2490,148,160.01811482013315
61,2492,148,35.92721142466083
61,2539,148,140.92846795025042
61,2569,148,872.2074310738234
61,2577,148,44.68063851388094
61,2581,148,119.96919783591675
61,2631,148,236.2944930275738
61,2640,148,157.67897592091896
61,2664,148,548.077215581104
61,2704,148,67.49867660401142
61,2707,148,366.5133128085272
61,2760,148,163.76809185806215
61,2826,148,268.17017847758734
61,2867,148,162.9975966989915
64,1062,148,1036.7092555243953
64,1109,148,461.64078544344676
64,1207,148,306.84229893224796
64,1216,148,22.443845225556682
64,1230,148,291.69661747340353
64,1247,148,37.42993930054082
64,1248,148,30.758797098564713
64,1445,148,11.994725282046216
64,1525,148,90.00422197986106
64,1543,148,25.63596639007243
64,1558,148,92.68548510741873
64,1571,148,839.2411162513541
64,1727,148,52.82146295776667
64,1754,148,316.26335877983104
64,1770,148,25.881507296986165
64,1778,148,410.1207420793441
64,1878,148,45.260685168269646
64,1885,148,368.7649047397382
64,1902,148,37.27220431192223
64,1962,148,37.115352444589746
64,1971,148,166.49549991803042
64,1993,148,180.67738817716938
64,2126,148,49.70699048201525
64,2139,148,69.45942404796455
64,2290,148,289.8623179695531
64,2304,148,27.01223128679041
64,2306,148,134.67687175801453
64,2322,148,205.75889168870367
64,2444,148,76.7686896641804
64,2490,148,33.03951611140997
64,2492,148,57.97383427939429
64,2539,148,143.07417988533413
64,2569,148,448.8106132331705
64,2577,148,38.92640272620625
64,2581,148,109.21171819843273
64,2631,148,34.69923582217642
64,2640,148,57.09472055205889
64,2664,148,472.0916189517633
64,2704,148,151.22743247426735
64,2707,148,274.5890705698009
64,2760,148,259.64348607013653
64,2826,148,245.23597772142546
64,2867,148,455.09556737153645
65,1062,148,558.5217366985304
65,1109,148,693.414759387127
65,1207,148,187.43665994103577
65,1216,148,22.886664927127747
65,1230,148,205.48168239024739
65,1247,148,56.60445131141087
65,1248,148,64.71187827438143
65,1445,148,41.32766576187971
65,1525,148,125.33422755299632
65,1543,148,61.28609567071499
65,1558,148,161.27641903473807
65,1571,148,68.10398931614174
65,1727,148,204.61206462290485
65,1754,148,955.4272091567138
65,1770,148,26.32432699855723
65,1778,148,795.878715471137
65,1878,148,281.8641800718718
65,1885,148,646.1354397507781
65,1902,148,29.415667922140482
65,1962,148,317.4570026959269
65,1971,148,629.7052392374086
65,1993,148,383.04898742352555
65,2104,148,108.3253153193342
65,2126,148,90.63517811723911
65,2139,148,56.11185220697362
65,2290,148,418.9505319079938
65,2304,148,75.26402940036752
65,2306,148,169.20987754186655
65,2322,148,183.0113799371336
65,2444,148,11.49642275778103
65,2490,148,298.3271711988301
65,2492,148,26.161104716248136
65,2539,148,369.1520820098328
65,2569,148,516.4556484614644
65,2577,148,95.62121568820463
65,2581,148,117.49339379443006
65,2631,148,54.27368130726682
65,2640,148,314.751093147479
65,2664,148,417.23403824516816
65,2704,148,164.6576411685719
65,2707,148,512.7027378593814
65,2760,148,625.9998620601981
65,2826,148,504.81051300454726
65,2867,148,14.544069809562094
65,2956,148,88.0267343971958
66,1062,148,1042.3017549970978
66,1109,148,725.4367744777372
66,1207,148,205.3716459654314
66,1216,148,63.01615470466931
66,1230,148,118.63426230780317
66,1247,148,45.573264531661195
66,1248,148,43.20300725775894
66,1445,148,14.95740706124474
66,1525,148,45.242013576498735
66,1543,148,93.81404683091097
66,1558,148,83.01935818863018
66,1571,148,141.42493575854334
66,1727,148,309.41744421161025
66,1754,148,821.0985367329079
66,1770,148,37.558172146160814
66,1778,148,480.8144673813979
66,1878,148,127.40555367545848
66,1885,148,745.2281430458337
66,1902,148,27.80963963103705
66,1962,148,182.92235916810156
66,1971,148,329.3890710341419
66,1993,148,468.1436943379895
66,2104,148,64.07361307840593
66,2126,148,45.1096432799762
66,2139,148,95.62212734234255
66,2290,148,268.00789885625375
66,2304,148,92.08098749474615
66,2306,148,261.9510581861941
66,2322,148,159.58515485680329
66,2444,148,17.86786876123288
66,2490,148,161.06039053387522
66,2492,148,42.460836189340206
66,2539,148,339.0974623240054
66,2569,148,502.148669571176
66,2577,148,142.9308635831493
66,2581,148,102.01540268364514
66,2631,148,75.5838455523548
66,2640,148,219.84956292666138
66,2664,148,309.04710138298344
66,2704,148,164.6576411685719
66,2707,148,525.7330259849505
66,2760,148,170.74876783859656
66,2826,148,496.875884150909
66,2867,148,11.815382376390115
66,2956,148,104.69105405646782
67,1062,148,520.8336238020788
67,1109,148,1161.0623453979547
67,1198,148,258.5683332800372
67,1207,148,27.46736511768407
67,1216,148,56.23854547586426
67,1230,148,123.84880033987716
67,1247,148,61.28609567071499
67,1248,148,43.20300725775894
67,1311,148,563.7384399324272
67,1438,148,105.3176588023243
67,1445,148,12.201319377672256
67,1525,148,304.1945949053336
67,1543,148,83.01935818863018
67,1558,148,108.69508438430444
67,1571,148,85.24670750118796
67,1727,148,501.6062590723523
67,1754,148,717.4417131919068
67,1770,148,26.32432699855723
67,1778,148,476.03128892736083
67,1803,148,601.0238779518139
67,1847,148,127.1828732681904
67,1878,148,180.5647622497186
67,1885,148,1765.9109555870095
67,1902,148,28.64171412111147
67,1962,148,457.1544837292422
67,1971,148,550.0078251316925
67,1993,148,482.0622795140305
67,2104,148,24.52301290943442
67,2126,148,341.67136561183537
67,2139,148,79.08089512835053
67,2290,148,1040.4301433109822
67,2304,148,68.30795313237888
67,2306,148,536.9409050648384
67,2322,148,315.2220048219278
67,2444,148,11.317817783752831
67,2490,148,238.63134111148017
67,2492,148,57.019491424147546
67,2494,148,104.89924601680082
67,2539,148,424.1233281749758
67,2569,148,795.147641573899
67,2577,148,342.5872248181893
67,2581,148,90.16672292594669
67,2631,148,75.40498309106158
67,2640,148,69.57715725155624
67,2664,148,1454.6946948798281
67,2704,148,342.340836307105
67,2707,148,1080.6528116083325
67,2760,148,751.9250077282156
67,2826,148,647.7407918413094
67,2867,148,11.78798212598961
67,2956,148,75.6384170614035
68,1062,148,641.781086033491
68,1109,148,427.26802827527644
68,1207,148,76.14297554699463
68,1216,148,18.4064180711517
68,1230,148,55.525254459045755
68,1247,148,36.81536908539552
68,1248,148,68.71047210374873
68,1445,148,18.202798776467333
68,1525,148,164.29855996108236
68,1543,148,57.78549697096785
68,1558,148,83.20219016270345
68,1571,148,55.64038060743708
68,1727,148,246.59195817932147
68,1754,148,447.34027390191056
68,1770,148,26.043015231133918
68,1778,148,223.97717759444092
68,1878,148,96.87291192476152
68,1885,148,349.01657438751744
68,1902,148,29.509982792645193
68,1962,148,188.85217629145262
68,1971,148,220.15966434207292
68,1993,148,194.50499894765346
68,2104,148,37.26069159014935
68,2126,148,90.51011032611004
68,2139,148,53.45121182097707
68,2290,148,360.5383562980109
68,2304,148,35.9318674914761
68,2306,148,149.28481993595383
68,2322,148,39.67213566609695
68,2444,148,13.792593699902005
68,2490,148,102.54889253570526
68,2492,148,58.13534221354204
68,2539,148,333.0340145015976
68,2569,148,441.6337133035553
68,2577,148,81.75180475213375
68,2581,148,161.59376494098905
68,2631,148,68.97655416200617
68,2640,148,178.67957963225757
68,2664,148,308.7657896155601
68,2704,148,136.32074388423
68,2707,148,232.95938724368017
68,2760,148,213.65683220035223
68,2826,148,241.45367788803256
68,2867,148,25.145611900690195
68,2956,148,106.40805635313569
72,1062,148,394.46735944347347
72,1109,148,490.3472220751264
72,1198,148,148.1107368571441
72,1207,148,230.50720277754164
72,1216,148,22.605353159704435
72,1230,148,115.06259805460321
72,1247,148,25.797474324220182
72,1248,148,42.979109887656435
72,1311,148,60.450535310964185
72,1438,148,93.5264875943292
72,1445,148,506.1252218560171
72,1525,148,95.39637430231912
72,1543,148,36.87278348271633
72,1558,148,105.77056015309067
72,1571,148,31.799650737679894
72,1727,148,226.0639719321162
72,1754,148,542.9984255078873
72,1770,148,26.043015231133918
72,1778,148,373.6003894842327
72,1803,148,417.45807616501855
72,1847,148,77.62831738754672
72,1878,148,36.66827876330575
72,1885,148,955.4642834901903
72,1902,148,26.043015231133918
72,1962,148,176.52945308527566
72,1971,148,119.26212543385464
72,1993,148,449.97070255592575
72,2126,148,152.7436300548956
72,2139,148,30.743898369430628
72,2290,148,331.25162039034353
72,2304,148,24.856352098383923
72,2306,148,334.885033308783
72,2322,148,149.0091352277028
72,2444,148,608.620741542299
72,2490,148,92.86645782009822
72,2492,148,24.856352098383923
72,2494,148,104.61793424937751
72,2539,148,423.8420164075525
72,2569,148,389.6930961576238
72,2577,148,39.087910660354
72,2581,148,178.25675199351898
72,2631,148,54.949342917224435
72,2640,148,33.83696226968313
72,2664,148,517.0381733595032
72,2704,148,44.68529458069621
72,2707,148,367.02953225959493
72,2760,148,239.1028344363281
72,2826,148,484.2787621492435
72,2867,148,353.81553779278914
72,2956,148,22.79910084420947
73,1062,148,1223.2470391890497
73,1109,148,342.95453810443024
73,1207,148,58.794135560077486
73,1216,148,19.333125315153357
73,1230,148,123.56748857245385
73,1247,148,28.01812784033518
73,1248,148,36.916467072757314
73,1445,148,218.05490785374542
73,1525,148,39.61371301778682
73,1543,148,130.2588109064501
73,1558,148,92.84699304156648
73,1727,148,217.55954352797173
73,1754,148,471.69252428477967
73,1770,148,66.49294899996998
73,1778,148,728.6405605150006
73,1878,148,70.31896792686194
73,1885,148,342.0248923035948
73,1902,148,26.312104837987768
73,1962,148,119.0043554272152
73,1971,148,198.66654863541436
73,1993,148,253.15815338654718
73,2126,148,28.148101843066613
73,2139,148,93.61631977228744
73,2290,148,521.9782187112785
73,2304,148,73.77608737741498
73,2306,148,149.3179083156385
73,2322,148,138.3228094186838
73,2444,148,11.215110990357719
73,2490,148,68.05296374210205
73,2492,148,82.85475259093191
73,2539,148,101.86665306088841
73,2569,148,803.7026143644147
73,2577,148,33.83696226968313
73,2581,148,93.99715291555792
73,2631,148,65.53237827958655
73,2640,148,44.68529458069621
73,2664,148,384.3021321897494
73,2704,148,44.68529458069621
73,2707,148,160.9952119603623
73,2760,148,316.75750674153227
73,2826,148,92.26127521398145
73,2867,148,11.534070608966804
74,1062,148,1415.9531648787975
74,1109,148,299.0264973549465
74,1207,148,56.69200081943079
74,1216,148,60.821494626050935
74,1230,148,123.56748857245385
74,1247,148,26.066563931074032
74,1248,148,37.054770452705654
74,1445,148,247.64062501567395
74,1525,148,34.321194853606855
74,1543,148,36.87278348271633
74,1558,148,106.9386969364027
74,1571,148,27.538597310686868
74,1727,148,65.75414178361295
74,1754,148,393.55342333784836
74,1770,148,38.32829226853481
74,1778,148,688.8523970752436
74,1878,148,96.87291192476152
74,1885,148,227.21657721944862
74,1902,148,33.716038592617714
74,1962,148,132.91956556881794
74,1971,148,107.98765964488048
74,1993,148,63.46364812769554
74,2104,148,26.076966684945965
74,2126,148,43.99281305329635
74,2139,148,43.560695225653
74,2290,148,126.30182529798037
74,2304,148,24.856352098383923
74,2306,148,125.78858149213212
74,2322,148,76.04000974401073
74,2444,148,25.10131715530452
74,2490,148,52.24896934761197
74,2492,148,35.9318674914761
74,2539,148,76.76320007766705
74,2569,148,225.23962647523055
74,2577,148,33.09798091480852
74,2581,148,92.79052266002869
74,2631,148,34.261941242475594
74,2640,148,77.5246200463638
74,2664,148,209.4848335744122
74,2704,148,39.087910660354
74,2707,148,277.9693939740547
74,2760,148,224.6530792375077
74,2826,148,164.45800989195365
74,2867,148,104.57643850559367
74,2956,148,37.40689720769447
75,1062,148,1044.3978485387147
75,1109,148,728.9899409424946
75,1207,148,52.73767305767378
75,1216,148,55.95723370844094
75,1230,148,107.8417109166004
75,1247,148,88.25583301193326
75,1248,148,133.76087620228932
75,1445,148,33.01040381424056
75,1525,148,150.7902827347408
75,1543,148,122.30915524320609
75,1558,148,117.26855240854455
75,1571,148,116.85918766551715
75,1727,148,301.4804685995869
75,1754,148,708.9531450431766
75,1770,148,113.8004810460455
75,1778,148,340.97401593210145
75,1878,148,191.8532080566791
75,1885,148,502.1479387273672
75,1902,148,27.52832786361374
75,1962,148,172.72372290966842
75,1971,148,164.4426556101897
75,1993,148,164.47987646981713
75,2104,148,108.04400355191089
75,2126,148,255.20857819192105
75,2139,148,70.12996188664603
75,2290,148,557.5023444817011
75,2304,148,68.02664136495558
75,2306,148,178.79688006204228
75,2322,148,89.30750808164696
75,2444,148,11.215110990357719
75,2490,148,58.95374258916248
75,2492,148,53.90347716186093
75,2539,148,140.16152363419508
75,2569,148,863.5795060511389
75,2577,148,97.88485498618765
75,2581,148,206.47688046636557
75,2631,148,128.4378499269435
75,2640,148,199.8786938926581
75,2664,148,442.0357923819036
75,2704,148,365.82605508157536
75,2707,148,487.0844077450763
75,2760,148,508.6387077326661
75,2826,148,469.15419940622655
75,2867,148,359.82156964772315
75,2956,148,69.72757178100707
76,1062,148,414.4563319121113
76,1109,148,416.2853550560921
76,1198,148,42.10601918128024
76,1207,148,57.84968225520552
76,1230,148,37.95614992838257
76,1247,148,25.797474324220182
76,1248,148,55.96834662913426
76,1311,148,130.91491108258867
76,1438,148,123.62360512277574
76,1445,148,366.20795259677783
76,1525,148,77.58109042790159
76,1543,148,29.061171248218045
76,1558,148,74.4753305371439
76,1727,148,102.35561369313739
76,1754,148,207.07884413529692
76,1770,148,26.043015231133918
76,1778,148,279.4288981009253
76,1803,148,65.3580604007876
76,1847,148,43.99288243962013
76,1878,148,36.66827876330575
76,1885,148,660.8506402489598
76,1902,148,27.52832786361374
76,1962,148,75.95186815958631
76,1971,148,37.221411735448434
76,1993,148,42.939214172680366
76,2126,148,33.69046010969726
76,2139,148,54.02533499509652
76,2290,148,363.2657766200305
76,2304,148,66.56453714660348
76,2306,148,134.847251389905
76,2322,148,35.9318674914761
76,2444,148,443.06589380436395
76,2490,148,101.9494365235343
76,2492,148,36.08871935880858
76,2494,148,104.61793424937751
76,2539,148,156.16634587823174
76,2569,148,302.1584361894321
76,2577,148,44.68529458069621
76,2581,148,89.88541115852338
76,2631,148,41.373283684723944
76,2640,148,39.28436921432762
76,2664,148,273.7645295071306
76,2704,148,69.0227030199801
76,2707,148,566.1288165576649
76,2760,148,415.64048893515064
76,2826,148,237.47328781801895
76,2867,148,11.506670358566298
77,1062,148,583.8017855419199
77,1109,148,210.4759604789722
77,1207,148,25.797474324220182
77,1216,148,22.769381666820934
77,1230,148,45.4530274993587
77,1247,148,25.797474324220182
77,1248,148,42.92169549033562
77,1445,148,12.15623321619397
77,1525,148,34.321194853606855
77,1543,148,92.84699304156648
77,1558,148,108.22306625858907
77,1571,148,27.538597310686868
77,1727,148,363.0302414989466
77,1754,148,485.2689194756797
77,1770,148,26.043015231133918
77,1778,148,326.3542797740121
77,1878,148,45.422193102417395
77,1885,148,343.17728542657835
77,1902,148,26.043015231133918
77,1962,148,114.37583377447258
77,1971,148,245.11801555893067
77,1993,148,186.6926442213349
77,2126,148,141.4057688838001
77,2139,148,30.355374401722447
77,2290,148,141.4431221110413
77,2304,148,27.173739220938163
77,2306,148,225.47816840847776
77,2322,148,27.173739220938163
77,2444,148,11.215110990357719
77,2490,148,180.59065300226496
77,2492,148,24.856352098383923
77,2539,148,379.90990369432456
77,2569,148,511.6095338481045
77,2577,148,33.83696226968313
77,2581,148,36.53996185701631
77,2631,148,133.54756608442736
77,2640,148,33.83696226968313
77,2664,148,278.8791390387955
77,2704,148,44.68529458069621
77,2707,148,191.41283022688256
77,2760,148,78.81359528152517
77,2826,148,194.79503180950036
77,2867,148,11.534070608966804
80,1062,148,417.3703246794178
80,1109,148,539.8014141879856
80,1198,148,87.93585123529883
80,1207,148,183.40845653918734
80,1216,148,195.09566406655338
80,1230,148,52.988188005816305
80,1247,148,26.72418156822184
80,1248,148,92.91679193838668
80,1311,148,167.63664654049097
80,1438,148,123.62360512277574
80,1445,148,9.966869219905329
80,1525,148,45.01811620639623
80,1543,148,45.97769478615905
80,1558,148,34.63703454827523
80,1571,148,24.268139377672387
80,1727,148,446.52494232106
80,1754,148,501.1231318783724
80,1770,148,37.276860378737496
80,1778,148,304.9262509921741
80,1803,148,112.34091877181508
80,1847,148,68.88965726406464
80,1878,148,61.761537240722014
80,1885,148,747.0001541234892
80,1902,148,37.276860378737496
80,1962,148,125.73440279780199
80,1971,148,89.16500790540806
80,1993,148,256.62522293665364
80,2104,148,22.802622063113123
80,2126,148,91.15828716076447
80,2139,148,30.743898369430628
80,2290,148,280.35228851954196
80,2304,148,24.856352098383923
80,2306,148,207.63083783000562
80,2322,148,116.70557650296557
80,2444,148,533.8705599107404
80,2490,148,188.4511562743135
80,2492,148,24.856352098383923
80,2494,148,93.10807480880571
80,2539,148,262.9880244075516
80,2569,148,457.34573372917197
80,2577,148,39.28436921432762
80,2581,148,105.71408977155288
80,2631,148,68.29205931822524
80,2640,148,33.83696226968313
80,2664,148,727.7722496076611
80,2704,148,44.84214644802869
80,2707,148,544.7563215567881
80,2760,148,359.27523442291636
80,2826,148,516.4346749664762
80,2867,148,9.344706612678163
80,2956,148,22.79910084420947
81,1062,148,2127.818007636055
81,1109,148,315.8140959823031
81,1207,148,183.75844100695718
81,1216,148,402.9678506340105
81,1230,148,45.29195276423788
81,1247,148,36.87278348271633
81,1248,148,73.14406562563764
81,1445,148,12.15623321619397
81,1525,148,34.321194853606855
81,1543,148,121.2183483358924
81,1558,148,67.61185446084711
81,1571,148,39.647183599816124
81,1727,148,161.25160377646566
81,1754,148,512.7426466130901
81,1770,148,26.043015231133918
81,1778,148,1511.682313616874
81,1878,148,61.761537240722014
81,1885,148,594.7433550870561
81,1902,148,26.043015231133918
81,1962,148,116.73620695166345
81,1971,148,189.3871764171675
81,1993,148,548.6134042195888
81,2104,148,102.89586791326781
81,2126,148,87.75780506515292
81,2139,148,51.53522347599797
81,2290,148,127.58305322594508
81,2304,148,68.02664136495558
81,2306,148,279.8359698865612
81,2322,148,123.04582673620136
81,2444,148,13.792593699902005
81,2490,148,140.94214157932132
81,2492,148,36.08871935880858
81,2539,148,248.25837767149937
81,2569,148,436.7409289834926
81,2577,148,39.087910660354
81,2581,148,57.72902658943006
81,2631,148,106.28609343868548
81,2640,148,39.28436921432762
81,2664,148,402.2220614288858
81,2704,148,126.20307565956443
81,2707,148,466.48924587663896
81,2760,148,364.4543295571179
81,2826,148,241.45367788803256
81,2867,148,11.534070608966804
83,1062,148,945.7533186416268
83,1109,148,499.3415259922868
83,1207,148,232.4059954017497
