id,num_orders
1105933,70
1073276,70
1215795,70
1471342,68
1495234,70
1182328,70
1138810,96
1142707,96
1231327,93
1299213,56
1015842,33
1362249,33
1202195,44
1495580,46
1196447,27
1091996,64
1498511,41
1258236,31
1223314,99
1397885,99
1265343,99
1067951,83
1343456,104
1283754,99
1170441,128
1373829,103
1152698,90
1200354,54
1445388,39
1248715,39
1013539,39
1198405,38
1352697,39
1061216,39
1029414,44
1456131,37
1048715,32
1438492,33
1216741,54
1306218,54
1080375,54
1428386,53
1377936,54
1276173,54
1268572,58
1179178,51
1043271,46
1309384,40
1129929,156
1046382,156
1183543,156
1478269,138
1117518,156
1173083,156
1037186,181
1174472,181
1427657,178
1403435,133
1088835,96
1450335,96
1380455,96
1073789,70
1276695,96
1203994,96
1136726,129
1298827,95
1247598,85
1440729,62
1115349,121
1078995,121
1316171,121
1229599,120
1133642,121
1210879,121
1496663,126
1376737,119
1238615,114
1063947,104
1314432,115
1149171,115
1087492,115
1362637,111
1274851,120
1164898,115
1407146,141
1123371,115
1291337,105
1231383,108
1186826,49
1031599,45
1456388,48
1115977,47
1370192,48
1496330,48
1309382,69
1327692,46
1099768,44
1086319,31
1295236,130
1333324,130
1145620,130
1048752,128
1390781,130
1185214,123
1192395,155
1095976,155
1331958,152
1432224,113
1115994,110
1035138,110
1435247,110
1336877,67
1316005,110
1174524,109
1166020,143
1180767,109
1113149,99
1199960,73
1214772,119
1222650,119
1379128,119
1163871,117
1463945,120
1119237,123
1002773,139
1142372,128
1359413,135
1278587,108
1364919,182
1267877,182
1371429,182
1258322,137
1177282,186
1177106,186
1301531,215
1219857,166
1280093,161
1152242,63
1394171,133
1110233,126
1028580,132
1163127,130
1313914,132
1109985,132
1452309,157
1264964,157
1044536,154
1311855,119
1202702,158
1468486,158
1431695,158
1112281,121
1166618,158
1335465,158
1444591,191
1062590,145
1088084,137
1246139,122
1244026,30
1202324,30
1482606,33
1149079,43
1283300,24
1318802,52
1276791,34
1063475,29
1199348,27
1056121,61
1148243,61
1271065,50
1121352,61
1195327,61
1310472,81
1012275,64
1013681,48
1057017,95
1081755,95
1329157,95
1016607,70
1097417,95
1273607,95
1030030,107
1102375,79
1014321,75
1460731,2
1209388,150
1079093,150
1009864,150
1232226,125
1212390,138
1015514,136
1026288,136
1342395,118
1317334,121
1499718,63
1144252,55
1266770,54
1345020,52
1498588,53
1081567,57
1136800,57
1404563,82
1048698,83
1379696,86
1494614,43
1044262,36
1318421,36
1051497,33
1181919,22
1155905,25
1494117,35
1409682,33
1278364,29
1390694,27
1370833,56
1443525,56
1428650,56
1447715,53
1224368,65
1160516,58
1224600,83
1379561,83
1221505,81
1025904,44
1417093,30
1258195,30
1090477,30
1424192,29
1112094,30
1355719,35
1179255,28
1248962,22
1283105,39
1103749,35
1108210,38
1032155,37
1192611,38
1282019,38
1200477,47
1409201,35
1385955,30
1369859,87
1355820,87
1010486,81
1279865,84
1497126,81
1492673,87
1468197,99
1067239,90
1194966,86
1359094,87
1267904,44
1066283,44
1064134,44
1257133,41
1223316,44
1395167,47
1353989,52
1422291,38
1298285,37
1236996,32
1001765,38
1080677,57
1197159,51
1382993,44
1079574,35
1418919,35
1483390,42
1298823,35
1173925,31
1476878,29
1233803,36
1431428,36
1329543,36
1162793,34
1387275,27
1323908,29
1322958,41
1268053,37
1305051,29
1350344,24
1374893,100
1035507,100
1176675,100
1295932,95
1201353,100
1013966,100
1063382,114
1375806,105
1072425,93
1183053,91
1166233,139
1150804,139
1459959,139
1028758,119
1470426,139
1045457,139
1107904,161
1330464,139
1191436,132
1041527,114
1309992,88
1083320,87
1144631,88
1229991,81
1141624,88
1266359,90
1257289,206
1450042,160
1408203,79
1366613,69
1326039,28
1414267,28
1351716,25
1101161,26
1343335,21
1415914,85
1066165,85
1084729,82
1332928,65
1307584,85
1122837,85
1101186,86
1472746,69
1481360,64
1097637,27
1178734,52
1385359,52
1313891,52
1372544,49
1095090,52
1103849,52
1231318,77
1342423,77
1489884,74
1050683,34
1093651,159
1009004,159
1447838,159
1339194,134
1027184,159
1366421,159
1395557,184
1382148,184
1066186,181
1437787,126
1273643,30
1138260,30
1250575,35
1391663,22
1409188,121
1249625,121
1431237,121
1236537,101
1266099,103
1409991,104
1026632,124
1221355,118
1247935,114
1277356,104
1307732,65
1185822,85
1123946,65
1045423,62
1030906,67
1207533,67
1187581,187
1210149,136
1239382,52
1175679,29
1112711,96
1374089,96
1118795,96
1140639,72
1083175,96
1492620,96
1175595,122
1381389,122
1252196,119
1125403,67
1119217,39
1277459,39
1453409,38
1242979,37
1175963,39
1429994,38
1072318,46
1023198,29
1173743,30
1407808,36
1007837,36
1439868,28
1035955,36
1294097,36
1419467,41
1059549,34
1003296,29
1050250,27
1164254,41
1329352,41
1318629,41
1497364,40
1372971,37
1382213,41
1168538,46
1007065,38
1436260,29
1131468,29
1065864,155
1373382,155
1204938,161
1497299,136
1369939,159
1413077,157
1329521,174
1014278,145
1322531,129
1386627,76
1021800,49
1122164,49
1023106,49
1437074,29
1377719,33
1025301,40
1046935,33
1452681,27
1493038,26
1098698,33
1309145,39
1468663,39
1069977,24
1408414,35
1345178,37
1460552,33
1059627,29
1452397,24
1426515,24
1295518,65
1387877,65
1361789,65
1064474,64
1124284,67
1417174,67
1386814,92
1301623,93
1427811,91
1026720,52
1251710,25
1234209,25
1004166,19
1438196,36
1484353,19
1429143,48
1111111,35
1118109,35
1292839,26
1422430,74
1328104,74
1320587,74
1428499,72
1140562,79
1280840,79
1137543,96
1313904,79
1255247,73
1311217,40
1232936,33
1043919,33
1342245,32
1214809,33
1233222,37
1274357,30
1033582,26
1290145,26
1105210,135
1079607,135
1229556,135
1358305,115
1495092,135
1075788,135
1462272,160
1487211,160
1278525,157
1072156,112
1261277,88
1411806,88
1078267,87
1378172,80
1386744,88
1130416,87
1404114,107
1455416,88
1445438,80
1185819,59
1004773,109
1251663,109
1336507,109
1131973,108
1143972,109
1119395,109
1336287,114
1096741,107
1414362,102
1064559,92
1099973,106
1409973,106
1406534,106
1378401,102
1491481,89
1085482,90
1110998,115
1352488,106
1287516,99
1021170,99
1498407,41
1280562,38
1201803,41
1079291,40
1179921,41
1182796,41
1096333,55
1339580,44
1030469,37
1222532,29
1248761,120
1223245,120
1328456,120
1264900,117
1064669,120
1329624,120
1388838,145
1041615,145
1345269,142
1188222,103
1392665,94
1123137,94
1250396,94
1422156,69
1254126,94
1194437,94
1348159,113
1016063,94
1465923,86
1419496,62
1269147,104
1170430,104
1320738,104
1326260,108
1374077,104
1199340,107
1368664,124
1179933,113
1150951,120
1388915,93
1137052,154
1230372,154
1173501,154
1018139,128
1469771,154
1110475,154
1151876,175
1473267,143
1388450,135
1375965,60
1363025,112
1008936,106
1245398,112
1084912,110
1012482,112
1175740,112
1110002,137
1480871,137
1364896,134
1229308,99
1053113,143
1196459,143
1417926,143
1071157,123
1137622,143
1343829,143
1247675,164
1210915,133
1106162,125
1132122,114
1152116,24
1139349,24
1403955,42
1128118,20
1066140,18
1313652,28
1233389,21
1200593,24
1233269,103
1346803,103
1469088,103
1188853,59
1435699,103
1398730,103
1422241,121
1214165,83
1003508,81
1154152,0
1314712,165
1114271,165
1418277,165
1297826,122
1268774,231
1172613,265
1149489,150
1389759,136
1378974,132
1213880,54
1115848,73
1225685,69
1075296,67
1329857,69
1068883,73
1296744,67
1394552,98
1081878,94
1037238,93
1049689,51
1217530,56
1112317,56
1451006,56
1322215,54
1227037,56
1388600,56
1133186,81
1122416,81
1275720,76
1362231,44
1010045,37
1438085,36
1179844,37
1304407,34
1461529,82
1412828,43
1371428,36
1218504,34
1383239,29
1074332,27
1042152,57
1489069,57
1199888,57
1010784,55
1338040,57
1077390,57
1186594,83
1076876,83
1408837,80
1310252,43
1497911,31
1436420,31
1095697,31
1318923,30
1318975,31
1069820,31
1413457,36
1129290,24
1184847,41
1055182,37
1085489,40
1442787,39
1359966,40
1001227,40
1246966,49
1456174,40
1274250,33
1082997,32
1213692,146
1128539,143
1126645,144
1439027,126
1169895,146
1142898,146
1041277,169
1390925,167
1368563,166
1123106,129
1352791,47
1365509,47
1299335,47
1155033,46
1441502,47
1080640,47
1131289,72
1416439,72
1167023,70
1115834,32
1085711,87
1078579,87
1222068,122
1381996,137
1384957,82
1463347,87
1211180,107
1004884,89
1292684,84
1181766,84
1378441,45
1039589,45
1484787,45
1307650,42
1393168,46
1147260,60
1160873,64
1390275,37
1490077,37
1426206,33
1161308,41
1202035,60
1063781,54
1255540,55
1189624,40
1011928,37
1416477,42
1213176,35
1466824,32
1318823,30
1186515,37
1241768,37
1281060,37
1106118,36
1397917,33
1230287,51
1058025,42
1004209,38
1035823,30
1373037,25
1308254,100
1007918,100
1437367,100
1148491,95
1461261,100
1084812,100
1239648,122
1320070,104
1046692,91
1320872,90
1112072,151
1426307,151
1233434,151
1204311,117
1270286,151
1241151,151
1106195,181
1362527,151
1373822,143
1088651,126
1371692,93
1170712,104
1097376,88
1425470,67
1338306,95
1059092,90
1236134,270
1420579,211
1313750,83
1251701,67
1004232,29
1436746,29
1195929,29
1249534,29
1280255,25
1036895,29
1275145,34
1400554,27
1120021,90
1040633,90
1310818,90
1031907,51
1205122,90
1195293,90
1121684,89
1335302,69
1323910,67
1394931,25
1002479,77
1185698,75
1387808,74
1182612,71
1299452,75
1398759,74
1219014,102
1329042,98
1079212,94
1079402,64
1157925,42
1395999,42
1238279,42
1352454,41
1201572,42
1171633,42
1114558,58
1007921,56
1231837,53
1372533,33
1153580,51
1051401,51
1487987,51
1122589,49
1198363,54
1311137,48
1392561,77
1037381,77
1327930,74
1286218,34
1375145,181
1354719,181
1416624,181
1162670,134
1473999,181
1415730,181
1070101,204
1149110,204
1268657,201
1125034,128
1161652,31
1311386,31
1353828,31
1109541,30
1141616,31
1087687,31
1086947,36
1449835,29
1256323,24
1427597,24
1037754,123
1076695,123
1086034,123
1053303,90
1112214,127
1301567,112
1259161,126
1170392,120
1061037,116
1285893,106
1492646,66
1460894,120
1322240,63
1007261,47
1287191,88
1277198,91
1285653,249
1286918,187
1325803,57
1041443,25
1232446,104
1381352,104
1168965,104
1300191,62
1391636,104
1475935,104
1413562,130
1129712,130
1181753,127
1094992,52
1208353,39
1166543,39
1059366,39
1039066,36
1460911,39
1436368,39
1006634,48
1226340,41
1402413,26
1187793,49
1076982,49
1478638,49
1470811,33
1027092,37
1413435,41
1311896,34
1026289,29
1163098,26
1092729,42
1161082,38
1465666,41
1398850,42
1319787,42
1304626,47
1292616,40
1344823,35
1189234,33
1253767,174
1487539,174
1238994,174
1195948,136
1220112,248
1015880,287
1228793,199
1042610,171
1028951,193
1160784,107
1397871,37
1442844,58
1069635,59
1358312,56
1015296,49
1379372,32
1302018,41
1194770,34
1233925,29
1345656,27
1219740,34
1364228,41
1307805,27
1494681,36
1494207,38
1253660,42
1410707,36
1055553,31
1126416,29
1328139,66
1349919,66
1456099,66
1167640,64
1183385,66
1403233,66
1332523,91
1299844,91
1481979,88
1334903,51
1004153,26
1195817,26
1445345,62
1173304,97
1073388,21
1085281,57
1173989,36
1124624,34
1049773,23
1390667,80
1102785,80
1071583,80
1469131,61
1393329,77
1168040,80
1375615,109
1491239,85
1336140,76
1208757,35
1196539,34
1340721,34
1107889,34
1161557,33
1448615,34
1217383,34
1482831,39
1387153,32
1198020,27
1021889,28
1022048,48
1281758,48
1190579,48
1300537,47
1109701,48
1260746,48
1393954,53
1421839,46
1278023,40
1451124,35
1219527,136
1430679,136
1080688,136
1009989,116
1058103,136
1109571,136
1192976,161
1112770,161
1458923,158
1098294,113
1319718,112
1428028,86
1160528,89
1293845,63
1390673,92
1469818,92
1209263,118
1058889,90
1218519,80
1416073,57
1062487,109
1410365,109
1005997,109
1462622,107
1425740,106
1090497,109
1067884,114
1072910,106
1011254,99
1169260,91
1319069,108
1046319,108
1255725,108
1038138,103
1459768,111
1499428,97
1146280,124
1328949,108
1253401,100
1160220,100
1050512,43
1213511,39
1237764,42
1461783,42
1019125,42
1276137,42
1358552,64
1121022,45
1479610,38
1062718,26
1119057,119
1062577,119
1072243,119
1138775,118
1094329,113
1280108,133
1158916,139
1148925,145
1273103,142
1326093,102
1037885,110
1204846,93
1362909,97
1025813,54
1257262,96
1338047,97
1411743,126
1371064,95
1470068,87
1101170,61
1462001,104
1281969,104
1120747,104
1119858,102
1464503,139
1454907,106
1112783,134
1153201,114
1033222,120
1317246,93
1279653,174
1259804,174
1330889,174
1456783,124
1451338,174
1455484,174
1463806,202
1293785,159
1092809,154
1255924,57
1238303,111
1273884,107
1321003,111
1421408,109
1323018,111
1291907,111
1191059,137
1226492,137
1109928,134
1359763,99
1020875,153
1479459,153
1126519,153
1243938,115
1011707,153
1055572,153
1202213,181
1112551,141
1318608,133
1171492,118
1346505,43
1399035,80
1410195,20
1428200,25
1450681,47
1230794,29
1111998,23
1458521,21
1089466,45
1013318,45
1266827,45
1356906,34
1015954,45
1277060,45
1167480,65
1218228,48
1410761,28
1060769,108
1261517,108
1429715,108
1008750,65
1275945,108
1227991,108
1432316,126
1153718,87
1092779,92
1461917,0
1087803,182
1140643,182
1257290,182
1451317,140
1424992,187
1065017,235
1195936,168
1404821,153
1384273,151
1218303,70
1300007,88
1169576,88
1483754,85
1248165,88
1113702,85
1455324,88
1313776,113
1077395,113
1140455,107
1139004,67
1397517,60
1160121,60
1111558,60
1466321,58
1138171,60
1014190,58
1038757,83
1263194,86
1473297,83
1196301,46
1364052,43
1038561,43
1061158,43
1170498,40
1334067,60
1354259,47
1045566,41
1137247,40
1325543,35
1362836,33
1220386,62
1106959,62
1152967,62
1280185,60
1165417,62
1270138,62
1207627,87
1058052,87
1180711,84
1093029,47
1267791,36
1310051,36
1407193,36
1197290,35
1261533,36
1453402,36
1406646,29
1016126,29
1097438,47
1016091,42
1311629,45
1004022,44
1298135,45
1078562,45
1254708,54
1494605,41
1370522,39
1079860,37
1220471,169
1485377,168
1403428,170
1230061,150
1402669,170
1231858,170
1351261,194
1274271,194
1377695,189
1207970,151
1183373,52
1345983,52
1070992,52
1329876,51
1471648,52
1035888,52
1349583,76
1063439,76
1408273,73
1201464,36
1477543,94
1390256,94
1178105,126
1443203,119
1394524,88
1278543,88
1474327,114
1348414,96
1390594,91
1309800,91
1392815,58
1115483,58
1148318,58
1205809,55
1497444,63
1095215,66
1056960,70
1251999,49
1188139,50
1134444,46
1124612,47
1463839,65
1405337,68
1045963,51
1404679,47
1487809,42
1008500,50
1346088,43
1309473,38
1440765,36
1351627,41
1441768,41
1370126,41
1292794,41
1308071,36
1470794,48
1164141,47
1170897,43
1077235,34
1205460,29
1256077,116
1135420,116
1425475,116
1104883,111
1070616,116
1119638,116
1287436,138
1390833,120
1130338,106
1221218,106
1013813,165
1210130,165
1113889,165
1131919,132
1347100,165
1203738,165
1216417,195
1075536,165
1248608,157
1231823,140
1284997,105
1392430,129
1250311,100
1343332,83
1158805,108
1302808,105
1315927,252
1390178,193
1319088,97
1400730,80
1049345,34
1173186,34
1310002,34
1401748,34
1127622,29
1352703,34
1196939,39
1062100,32
1464385,27
1261795,28
1441938,99
1202667,99
1144183,99
1279884,62
1067326,99
1174713,99
1039677,98
1070775,78
1090686,75
1351993,34
1486124,97
1177585,97
1119464,97
1181642,88
1235863,97
1169391,97
1405637,119
1413868,118
1162780,115
1006063,81
1218918,47
1221805,47
1351968,47
1276334,46
1176666,47
1490962,47
1209534,62
1429093,59
1207337,57
1237384,37
1149222,62
1117923,62
1166830,62
1120717,60
1499239,57
1102466,62
1197506,87
1298538,87
1134036,85
1061156,45
1306954,202
1342909,202
1244760,202
1431361,156
1276681,202
1148958,202
1184174,221
1323560,221
1066229,218
1025558,145
1272226,36
1345224,36
1180576,36
1400678,35
1494631,36
1041253,36
1085653,41
1036898,34
1255825,29
1166811,29
1312936,139
1313089,139
1109924,139
1335860,105
1287145,125
1176669,120
1458693,141
1129849,136
1491799,131
1051349,121
1443980,80
1213478,140
1488938,79
1236270,59
1448872,82
1152021,82
1233583,223
1254865,165
1446649,69
1123458,37
1413179,118
1064720,118
1333985,118
1485965,76
1045179,118
1034980,118
1055582,142
1444798,142
1059223,139
1047097,64
1328392,45
1249257,45
1345965,45
1189952,42
1030558,45
1379280,45
1257501,54
1054115,47
1454949,32
1395932,36
1346914,55
1478318,45
1075796,45
1383931,40
1285934,45
1215738,45
1060380,49
1378187,42
1095715,37
1297712,35
1037218,42
1125921,46
1226436,46
1132112,45
1034182,42
1282516,46
1456846,51
1439256,44
1303607,39
1471480,33
1309280,187
1316821,187
1068449,187
1244417,146
1460277,204
1141964,253
1341807,220
1374690,183
1116327,186
1395446,110
1318251,42
1464601,61
1227075,55
1429094,58
1433405,40
1318005,36
1092639,46
1499150,39
1076176,34
1272010,32
1321757,43
1330209,46
1099026,46
1493281,31
1164689,39
1498076,42
1319999,47
1448350,40
1421711,35
1038221,33
1297481,70
1342441,70
1065384,70
1457965,68
1047619,70
1116321,70
1199733,96
1253782,96
1164408,93
1045723,56
1408514,33
1248845,33
1361418,70
1266589,66
1289418,27
1306674,33
1282683,64
1007581,43
1007038,41
1191930,31
1289632,98
1265199,98
1394596,98
1399350,82
1090499,103
1207469,98
1337311,128
1478789,103
1191669,90
1316515,54
1074816,39
1450974,39
1316042,39
1179169,38
1271167,39
1001293,39
1274820,37
1498345,32
1461834,33
1076787,54
1099423,54
1253791,54
1405583,53
1128016,54
1148287,54
1336749,58
1121493,51
1300038,46
1469353,40
1379869,156
1364543,156
1209429,156
1336922,138
1184984,156
1033802,156
1102254,181
1069100,181
1251110,178
1422931,133
1396463,95
1384942,95
1267286,95
1080373,69
1453390,92
1460261,95
1118334,122
1216971,95
1314150,85
1062635,63
1197947,121
1429990,121
1328020,121
1000304,118
1413854,118
1058705,121
1059717,126
1120318,119
1195881,114
1133957,104
1333350,115
1395760,115
1141879,115
1106071,111
1424549,105
1188351,100
1404749,132
1402018,115
1408756,107
1184746,108
1247919,49
1348282,45
1425154,48
1005220,47
1368923,48
1238630,48
1272350,69
1184813,46
1243023,44
1415987,31
1134877,130
1116838,130
1242837,130
1461295,128
1304951,123
1231273,130
1259733,155
1431813,155
1244857,149
1120215,113
1089252,109
1169044,109
1488310,109
1311865,66
1130736,109
1253835,109
1198939,136
1141237,109
1220100,99
1251272,75
1389126,119
1028984,119
1210725,119
1439307,117
1276761,120
1038564,123
1487161,139
1204026,128
1058780,135
1198260,108
1409283,191
1369586,191
1208466,191
1105224,146
1160660,195
1070798,195
1436213,218
1262471,175
1040294,170
1148180,73
1174904,133
1310941,126
1072061,132
1096891,130
1050753,132
1372237,132
1480355,157
1464692,157
1205643,154
1255449,119
1343936,167
1024894,167
1225695,167
1327670,129
1136102,167
1029371,167
1108374,195
1313682,155
1446388,147
1061253,131
1256773,30
1156707,30
1225914,62
1188906,42
1175099,24
1213251,30
1318948,52
1140044,34
1453448,29
1482127,27
1492186,61
1451729,61
1175655,50
1232270,61
1386092,61
1146127,81
1007031,64
1252790,48
1208015,44
1460898,87
1472216,87
1497186,87
1281556,79
1319241,87
1211603,87
1200918,98
1489205,68
1345123,66
1436473,5
1412634,81
1004840,81
1370737,81
1148097,71
1230329,132
1264189,130
1471564,66
1207436,51
1117271,52
1456785,4
1034638,68
1321713,65
1229492,62
1017228,67
1347864,65
1358884,65
1157643,89
1014275,93
1273605,84
1492568,51
1429233,51
1373773,51
1103191,51
1184979,49
1261848,51
1460475,51
1171496,77
1341287,77
1149009,74
1075015,37
1363384,31
1207153,30
1311230,30
1445660,71
1388607,36
1339201,31
1255252,29
1093143,24
1239147,23
1428924,53
1232381,52
1448200,50
1347708,53
1362845,53
1125996,78
1015315,78
1100625,75
1102718,39
1366224,27
1442450,27
1070689,26
1459302,32
1214871,25
1103295,37
1402841,32
1453915,34
1204065,35
1429149,35
1256007,44
1288466,32
1212811,28
1244220,26
1230918,81
1146830,75
1283364,78
1366050,70
1202304,78
1374456,78
1284388,105
1298741,105
1361024,100
1085139,64
1115757,42
1164611,42
1071986,41
1062774,42
1465544,42
1156252,66
1338188,66
1475777,63
1363760,26
1298841,24
1331898,63
1339825,84
1078026,19
1110323,36
1164425,21
1154567,39
1384956,39
1409353,39
1010862,38
1183882,54
1438307,47
1149805,52
1038249,32
1288149,32
1217865,28
1170575,35
1459362,46
1350029,48
1467669,33
1014675,38
1280197,30
1220931,39
1336050,35
1299433,30
1024888,31
1306844,33
1365486,33
1177550,33
1131156,31
1343038,40
1420346,37
1147021,38
1476298,34
1342290,21
1122492,37
1369700,37
1020027,37
1206446,33
1306114,35
1125550,35
1348293,51
1188771,41
1482727,71
1057243,71
1126452,71
1342786,68
1384345,71
1479026,71
1400837,93
1386993,71
1024697,64
1117768,57
1433636,82
1271523,92
1413066,78
1052429,74
1080624,84
1433782,84
1429517,175
1211453,134
1148474,76
1403075,63
1326194,26
1179865,26
1298419,25
1455874,22
1177955,31
1071207,18
1288752,78
1167747,78
1467746,78
1122163,76
1200111,78
1282157,78
1072327,79
1358293,33
1179258,56
1433034,31
1242400,73
1183728,67
1480985,67
1309302,66
1129620,71
1140646,70
1364451,97
1404202,97
1196684,92
1134530,57
1287497,37
1105062,37
1395783,37
1105017,36
1148887,37
1209537,37
1261074,51
1165109,49
1008951,46
1025002,26
1021362,46
1248311,46
1127567,46
1294035,43
1005287,46
1408576,46
1476703,71
1138460,71
1455947,68
1499341,33
1257724,94
1138065,94
1331635,94
1089050,87
1209677,94
1178390,94
1232486,115
1165663,115
1115081,112
1294491,72
1172071,27
1065500,27
1395805,26
1335487,25
1483824,20
1417531,20
1078215,57
1196339,57
1325211,57
1196940,54
1222681,60
1075794,55
1054169,60
1285808,55
1207618,50
1336847,51
1481561,59
1430507,92
1273196,56
1402786,57
1313810,59
1422861,59
1182953,214
1431576,173
1336624,50
1358256,20
1466648,86
1217089,86
1275462,86
1461365,78
1159522,86
1442492,86
1426884,110
1223006,110
1257596,107
1313402,66
1076417,35
1113562,35
1306781,31
1437817,35
1095654,35
1037188,43
1193062,22
1116791,32
1078593,32
1301677,32
1431143,29
1335729,32
1273431,32
1291651,23
1046453,34
1270301,36
1321242,33
1027253,34
1013732,34
1024533,39
1027745,32
1401756,86
1200397,86
1336135,86
1127302,77
1086163,152
1158899,128
1418131,105
1011342,77
1383378,86
1329788,24
1413355,31
1453914,45
1165320,46
1057838,30
1302966,35
1035293,26
1021717,36
1428648,29
1437108,30
1166881,25
1390263,31
1221841,36
1393273,36
1408322,23
1414454,31
1214045,37
1039828,32
1179927,62
1254793,62
1351626,59
1361626,59
1474171,62
1020749,62
1283888,87
1218770,87
1493085,84
1104390,47
1392730,22
1124619,22
1027577,21
1215288,77
1011785,27
1010577,30
1204806,19
1174460,71
1013394,71
1263967,71
1498604,68
1124137,70
1040051,68
1291601,89
1095188,73
1073321,64
1205283,33
1248898,30
1442657,30
1016320,30
1350450,29
1050645,30
1295212,28
1120237,23
1448221,24
1041643,42
1241401,42
1286172,42
1348808,41
1200960,42
1069495,42
1375220,46
1280709,39
1363658,34
1192217,30
1254129,70
1298211,70
1226852,70
1080756,68
1357125,70
1037900,70
1018982,94
1206804,94
1434708,92
1350481,58
1356462,81
1206990,81
1374639,81
1248955,73
1488819,78
1314173,82
1422028,103
1474301,79
1421735,74
1329364,57
1297374,45
1205205,45
1267715,45
1096759,44
1371599,45
1196904,45
1275453,50
1205146,43
1195095,39
1157236,29
1200113,45
1405527,45
1412772,45
1191506,42
1286282,47
1393333,47
1456278,54
1199618,45
1209903,37
1166888,38
1417296,39
1233935,34
1447608,37
1070930,36
1347324,37
1421863,37
1423458,51
1314357,37
1472011,33
1202692,25
1204108,56
1320421,56
1157131,56
1493504,54
1027269,53
1071193,56
1153084,81
1154191,81
1319139,78
1223887,39
1113523,85
1198977,85
1114413,85
1388713,77
1394714,85
1159948,85
1323802,106
1194854,83
1470372,78
1048695,67
1225474,40
1287737,40
1239768,40
1289902,39
1113656,54
1369685,45
1266061,61
1011495,50
1298947,56
1293685,29
1045465,85
1081681,85
1421624,85
1451474,79
1163083,89
1083920,89
1031606,106
1133029,72
1003561,66
1290934,3
1020564,51
1178892,41
1119268,46
1493433,45
1264710,46
1318684,46
1289831,71
1387575,71
1364643,69
1254679,35
1326548,73
1258579,73
1429577,73
1057122,70
1132453,73
1452892,73
1430832,95
1481540,62
1405175,55
1261253,54
1198643,21
1371814,21
1211409,38
1108597,93
1397712,16
1087010,21
1187741,20
1488904,18
1051180,38
1447326,38
1312294,38
1037296,33
1066036,38
1274650,38
1360248,52
1313926,28
1376399,23
1197966,88
1108691,88
1407227,88
1156240,80
1359242,88
1101112,88
1396786,99
1214504,68
1305039,66
1066722,1
1010949,74
1257911,74
1155840,74
1005910,67
1268420,61
1499109,63
1022495,58
1050999,42
1481138,42
1388481,0
1412015,61
1176447,55
1253823,54
1494779,61
1036773,61
1208909,85
1248167,85
1392970,80
1444295,41
1057981,51
1297433,51
1064848,51
1323764,49
1020465,51
1332048,51
1089745,77
1310777,77
1455214,74
1189682,37
1097913,30
1218649,23
1138627,32
1483004,24
1465355,24
1095932,53
1086204,53
1347932,53
1323389,50
1360373,53
1369485,53
1156482,76
1473466,78
1107803,75
1361421,39
1124678,25
1075990,23
1400926,31
1383499,26
1126038,29
1286555,28
1375120,29
1159696,29
1088236,38
1217593,28
1136291,23
1317437,22
1461229,73
1183783,73
1343779,73
1335558,67
1221537,73
1081323,69
1389983,95
1261113,97
1387450,94
1338940,60
1067321,23
1051361,16
1030392,22
1155915,18
1229449,23
1132160,35
1152412,33
1489262,33
1116102,33
1086847,31
1348070,31
1241177,33
1413177,38
1180550,25
1366766,35
1198791,32
1327818,35
1331264,28
1204089,35
1053998,30
1077837,39
1329598,32
1246576,27
1485914,33
1299729,33
1460115,33
1299132,31
1137246,23
1251637,26
1221233,38
1151884,34
1187774,26
1156979,21
1204525,33
1347649,35
1493813,49
1140478,39
1482717,21
1166964,69
1246650,69
1436167,69
1354222,67
1135520,69
1087917,69
1025372,92
1105223,70
1119382,62
1412980,55
1264395,82
1199994,91
1264068,78
1102366,73
1411928,79
1302832,82
1430125,219
1179547,162
1432135,74
1423780,59
1271169,23
1177475,16
1284113,73
1182008,73
1065218,73
1405233,70
1275037,73
1474230,73
1215183,74
1435232,56
1143903,51
1358874,22
1014564,65
1206185,65
1392612,65
1309171,57
1126294,63
1339737,65
1337158,90
1429763,86
1092832,84
1066511,54
1344086,39
1210234,39
1080240,39
1156847,62
1028232,87
1262649,87
1453211,79
1262599,87
1495848,87
1342607,107
1358429,107
1475006,104
1009709,65
1492097,18
1006833,55
1406361,55
1308035,55
1018667,52
1360589,48
1387284,49
1037113,58
1216798,53
1413073,48
1418176,49
1472931,59
1484697,88
1160231,54
1104329,57
1176781,59
1399279,59
1016676,200
1212768,138
1401817,46
1076968,17
1127204,78
1454285,78
1230213,78
1216199,70
1338024,78
1316220,78
1261077,102
1499021,102
1384202,100
1327954,56
1221607,31
1289506,28
1421492,31
1075950,35
1085945,28
1298007,29
1431853,27
1164599,27
1484727,32
1251893,25
1149765,83
1225876,83
1415546,83
1078113,74
1490342,89
1143538,85
1342267,100
1442839,72
1137292,75
1394848,11
1192413,31
1089505,29
1053247,31
1427058,24
1399010,31
1022717,31
1281547,24
1368785,22
1424511,29
1294222,13
1454421,62
1483482,62
1006934,62
1337295,59
1331277,62
1444811,62
1103642,87
1182198,87
1497051,84
1488795,47
1174921,21
1234400,21
1394502,36
1200823,16
1275837,16
1041452,17
1479766,68
1387983,68
1159217,68
1320682,65
1085106,67
1233601,65
1131145,87
1258777,70
1159193,64
1010363,27
1363486,29
1425117,29
1325405,28
1391577,29
1133753,34
1111154,27
1197779,22
1365246,23
1212707,64
1313597,64
1412241,64
1337684,84
1280026,84
1323007,84
